Line	Spkr	StTime	Content	EnTime
624	DCB_se1_ag2_m_03	1131.0159	and it be like, yeah man, you know, I seen you on, you know,	1133.5958
625	DCB_se1_ag2_m_03	1133.5958	(pause 0.16)	1133.7529
626	DCB_se1_ag2_m_03	1133.7529	four ninety-five, you know, you wasn't nowhere going fast, you know what I'm saying, you seen- you know, you seen my rear view, you know what I'm saying, shorty, look man look,	1140.7309
627	DCB_se1_ag2_m_03	1140.7309	(pause 0.26)	1140.9916
628	DCB_se1_ag2_m_03	1140.9916	you ain't[AA0] nowhere, you know.	1142.3079
629	DCB_se1_ag2_m_03	1142.3079	(pause 0.59)	1142.9016
630	DCB_se1_ag2_m_03	1142.9016	But, uh, other than that, you know, like I say, it's like	1145.1548
631	DCB_se1_ag2_m_03	1145.1548	(pause 1.68)	1146.8386
632	DCB_se1_ag2_m_03	1146.8386	you know what I'm saying, you know how I mean, you know, you ain't[AA0] nowhere, man.	1149.8646
633	DCB_se1_ag2_m_03	1149.8646	(pause 0.69)	1150.5589
634	DCB_se1_ag2_m_03	1150.5589	You know, some slang talk, you know, some new era shit.	1152.6951
635	DCB_se1_ag3_m_01	1155.6426	Mm, mkay.	1156.4359
636	DCB_se1_ag3_m_01	1156.4359	(pause 2.74)	1159.1735
637	DCB_se1_ag3_m_01	1159.1735	Well.	1159.5128
638	DCB_se1_ag2_m_03	1159.6385	You ain't[AA0] nowhere, man.	1160.7011
639	DCB_se1_ag2_m_03	1160.7011	(pause 0.31)	1161.0152
640	DCB_se1_ag2_m_03	1161.0152	You know what I'm saying, gotta cut it short right there like, you ain't[AA0] nowhere.	1163.9399
641	DCB_se1_ag3_m_01	1168.1063	Oh okay.	1168.7220
642	DCB_se1_ag3_m_01	1168.7220	(pause 0.24)	1168.9607
643	DCB_se1_ag3_m_01	1168.9607	So,	1170.0414
644	DCB_se1_ag3_m_01	1170.0414	(pause 0.83)	1170.8739
645	DCB_se1_ag3_m_01	1170.8739	I'm'a try to use it in a phrase, from what- how you explained it I'm'a try to use it right.	1174.2894
646	DCB_se1_ag3_m_01	1174.2894	(pause 1.23)	1175.5209
647	DCB_se1_ag3_m_01	1175.5209	Dang man, the Redskins up seventeen thirteen,	1178.1919
648	DCB_se1_ag3_m_01	1178.1919	(pause 0.42)	1178.6129
649	DCB_se1_ag3_m_01	1178.6129	<ts>	1178.7322
650	DCB_se1_ag3_m_01	1178.7322	(pause 0.19)	1178.9270
651	DCB_se1_ag3_m_01	1178.9270	they ain't nowhere.	1179.6715
652	DCB_se1_ag2_m_03	1180.5574	Yeah they ain't[AA0] nowhere, man, you [know /what I'm saying./]	1182.2192
653	DCB_se1_ag3_m_01	1181.8360	[So is] I- did I just use it right?	1183.3219
654	DCB_se1_ag2_m_03	1183.3855	Yeah you used it right, you ain't-[AA0] they ain't[AA0] nowhere, you know what I'm saying, cause it'd be tighter if they was up	1186.5961
655	DCB_se1_ag2_m_03	1186.5961	(pause 1.31)	1187.9092
656	DCB_se1_ag2_m_03	1187.9092	twenty-four	1188.5846
657	DCB_se1_ag2_m_03	1188.5846	(pause 0.15)	1188.7362
658	DCB_se1_ag2_m_03	1188.7362	thirteen, you know what I'm saying.	1189.8734
659	DCB_se1_ag2_m_03	1189.8734	(pause 0.76)	1190.6336
660	DCB_se1_ag2_m_03	1190.6336	You know.	1191.0389
